"","datahora","lon","lat","sst_boia"
"3283",2018-02-19 22:00:00,-22.003,-34.54,23.3
"3284",2018-02-19 23:00:00,-21.997,-34.526,23.3
"3285",2018-02-20 00:00:00,-21.995,-34.501,23.2
"3286",2018-02-20 02:00:00,-22.035,-34.477,23.2
"3287",2018-02-20 03:00:00,-22.035,-34.477,23.3
"3288",2018-02-20 05:00:00,-22.035,-34.477,23.3
"3289",2018-02-20 08:00:00,-22.067,-34.498,23.2
"3290",2018-02-20 09:00:00,-22.066,-34.504,23.2
"3291",2018-02-20 10:00:00,-22.063,-34.507,23.4
"3292",2018-02-20 11:00:00,-22.063,-34.507,23.4
"3293",2018-02-20 13:00:00,-22.058,-34.5,23.5
"3294",2018-02-20 14:00:00,-22.058,-34.5,23.7
"3295",2018-02-20 15:00:00,-22.058,-34.5,23.8
"3296",2018-02-20 16:00:00,-22.108,-34.443,23.8
"3297",2018-02-20 17:00:00,-22.108,-34.443,23.7
"3298",2018-02-20 18:00:00,-22.097,-34.43,23.7
"3299",2018-02-20 19:00:00,-22.1,-34.435,23.6
"3300",2018-02-20 20:00:00,-22.148,-34.411,23.5
"3301",2018-02-20 21:00:00,-22.147,-34.409,23.5
"3302",2018-02-20 22:00:00,-22.179,-34.39,23.4
"3303",2018-02-20 23:00:00,-22.188,-34.385,23.3
"3304",2018-02-21 00:00:00,-22.203,-34.383,23.3
"3305",2018-02-21 03:00:00,-22.217,-34.388,23.3
"3306",2018-02-21 04:00:00,-22.243,-34.383,23.3
"3307",2018-02-21 05:00:00,-22.243,-34.383,23.3
"3308",2018-02-21 07:00:00,-22.243,-34.383,23.2
"3309",2018-02-21 09:00:00,-22.243,-34.383,23.2
"3310",2018-02-21 11:00:00,-22.259,-34.371,23.3
"3311",2018-02-21 14:00:00,-22.276,-34.353,23.5
"3312",2018-02-21 15:00:00,-22.288,-34.289,23.6
"3313",2018-02-21 16:00:00,-22.288,-34.289,23.7
"3314",2018-02-21 17:00:00,-22.288,-34.289,23.8
"3315",2018-02-21 18:00:00,-22.274,-34.308,23.8
"3316",2018-02-21 19:00:00,-22.299,-34.286,23.7
"3317",2018-02-21 20:00:00,-22.317,-34.28,23.6
"3318",2018-02-21 21:00:00,-22.345,-34.275,23.6
"3319",2018-02-21 22:00:00,-22.361,-34.277,23.5
"3320",2018-02-21 23:00:00,-22.361,-34.279,23.5
"3321",2018-02-22 00:00:00,-22.389,-34.291,23.5
"3322",2018-02-22 01:00:00,-22.39,-34.29,23.5
"3323",2018-02-22 04:00:00,-22.39,-34.29,23.4
"3324",2018-02-22 07:00:00,-22.417,-34.302,23.4
"3325",2018-02-22 09:00:00,-22.43,-34.302,23.3
"3326",2018-02-22 10:00:00,-22.425,-34.301,23.3
"3327",2018-02-22 11:00:00,-22.435,-34.295,23.3
"3328",2018-02-22 14:00:00,-22.444,-34.292,23.4
"3329",2018-02-22 15:00:00,-22.444,-34.292,23.5
"3330",2018-02-22 18:00:00,-22.504,-34.3,23.5
"3331",2018-02-22 19:00:00,-22.507,-34.3,23.5
"3332",2018-02-22 20:00:00,-22.526,-34.305,23.5
"3333",2018-02-22 21:00:00,-22.529,-34.311,23.4
"3334",2018-02-22 22:00:00,-22.537,-34.328,23.4
"3335",2018-02-22 23:00:00,-22.544,-34.337,23.4
"3336",2018-02-23 00:00:00,-22.554,-34.35,23.4
"3337",2018-02-23 04:00:00,-22.554,-34.35,23.3
"3338",2018-02-23 05:00:00,-22.51,-34.386,23.3
"3339",2018-02-23 06:00:00,-22.492,-34.39,23.3
"3340",2018-02-23 07:00:00,-22.48,-34.389,23.3
"3341",2018-02-23 10:00:00,-22.477,-34.378,23.4
"3342",2018-02-23 11:00:00,-22.479,-34.363,23.4
"3343",2018-02-23 15:00:00,-22.489,-34.409,23.7
"3344",2018-02-23 16:00:00,-22.489,-34.409,23.7
"3345",2018-02-23 17:00:00,-22.493,-34.41,23.7
"3346",2018-02-23 18:00:00,-22.484,-34.421,23.7
"3347",2018-02-23 19:00:00,-22.491,-34.432,23.7
"3348",2018-02-23 20:00:00,-22.477,-34.457,23.6
"3349",2018-02-23 23:00:00,-22.454,-34.468,23.6
"3350",2018-02-24 00:00:00,-22.438,-34.483,23.6
"3351",2018-02-24 04:00:00,-22.438,-34.483,23.5
"3352",2018-02-24 05:00:00,-22.386,-34.498,23.5
"3353",2018-02-24 06:00:00,-22.386,-34.498,23.4
"3354",2018-02-24 07:00:00,-22.386,-34.498,23.4
"3355",2018-02-24 08:00:00,-22.368,-34.514,23.4
"3356",2018-02-24 09:00:00,-22.344,-34.517,23.4
"3357",2018-02-24 10:00:00,-22.368,-34.514,23.4
"3358",2018-02-24 11:00:00,-22.348,-34.514,23.4
"3359",2018-02-24 14:00:00,-22.333,-34.562,23.5
"3360",2018-02-24 15:00:00,-22.334,-34.563,23.4
"3361",2018-02-24 16:00:00,-22.334,-34.563,23.4
"3362",2018-02-24 17:00:00,-22.332,-34.562,23.5
"3363",2018-02-24 18:00:00,-22.332,-34.562,23.4
"3364",2018-02-24 19:00:00,-22.303,-34.587,23.4
"3365",2018-02-24 20:00:00,-22.285,-34.593,23.4
"3366",2018-02-24 22:00:00,-22.252,-34.615,23.4
"3367",2018-02-24 23:00:00,-22.224,-34.602,23.4
"3368",2018-02-25 00:00:00,-22.209,-34.602,23.4
"3369",2018-02-25 01:00:00,-22.209,-34.602,23.3
"3370",2018-02-25 02:00:00,-22.209,-34.602,23.3
"3371",2018-02-25 03:00:00,-22.165,-34.559,23.3
"3372",2018-02-25 04:00:00,-22.165,-34.559,23.3
"3373",2018-02-25 05:00:00,-22.165,-34.559,23.3
"3374",2018-02-25 06:00:00,-22.166,-34.542,23.3
"3375",2018-02-25 08:00:00,-22.177,-34.518,23.3
"3376",2018-02-25 09:00:00,-22.177,-34.518,23.3
"3377",2018-02-25 10:00:00,-22.209,-34.49,23.3
"3378",2018-02-25 11:00:00,-22.235,-34.482,23.3
"3379",2018-02-25 14:00:00,-22.235,-34.482,23.3
"3380",2018-02-25 15:00:00,-22.298,-34.486,23.4
"3381",2018-02-25 16:00:00,-22.298,-34.486,23.4
"3382",2018-02-25 17:00:00,-22.297,-34.485,23.3
"3383",2018-02-25 18:00:00,-22.297,-34.485,23.3
"3384",2018-02-25 19:00:00,-22.304,-34.491,23.3
"3385",2018-02-25 22:00:00,-22.289,-34.472,23.3
"3386",2018-02-25 23:00:00,-22.285,-34.459,23.3
"3387",2018-02-26 00:00:00,-22.287,-34.45,23.3
"3388",2018-02-26 02:00:00,-22.3,-34.446,23.2
"3389",2018-02-26 03:00:00,-22.353,-34.402,23.2
"3390",2018-02-26 04:00:00,-22.353,-34.402,23.2
"3391",2018-02-26 05:00:00,-22.353,-34.402,23.2
"3392",2018-02-26 06:00:00,-22.385,-34.391,23.2
"3393",2018-02-26 07:00:00,-22.411,-34.389,23.2
"3394",2018-02-26 09:00:00,-22.45,-34.391,23.2
"3395",2018-02-26 11:00:00,-22.45,-34.391,23.2
"3396",2018-02-26 15:00:00,-22.558,-34.437,23.1
"3397",2018-02-26 16:00:00,-22.558,-34.437,23.1
"3398",2018-02-26 17:00:00,-22.558,-34.437,23.1
"3399",2018-02-26 18:00:00,-22.568,-34.452,23.1
"3400",2018-02-26 19:00:00,-22.576,-34.459,23.1
"3401",2018-02-26 20:00:00,-22.581,-34.462,23.1
"3402",2018-02-26 21:00:00,-22.58,-34.466,23.1
"3403",2018-02-26 22:00:00,-22.579,-34.466,23.1
"3404",2018-02-26 23:00:00,-22.576,-34.467,23.1
"3405",2018-02-27 00:00:00,-22.587,-34.464,23.1
"3406",2018-02-27 01:00:00,-22.587,-34.464,23.1
"3407",2018-02-27 02:00:00,-22.626,-34.459,23.2
"3408",2018-02-27 03:00:00,-22.626,-34.459,23.2
"3409",2018-02-27 04:00:00,-22.627,-34.459,23.2
"3410",2018-02-27 05:00:00,-22.627,-34.459,23.1
"3411",2018-02-27 06:00:00,-22.647,-34.476,23.1
"3412",2018-02-27 07:00:00,-22.653,-34.475,23.1
"3413",2018-02-27 08:00:00,-22.671,-34.502,23.1
"3414",2018-02-27 09:00:00,-22.671,-34.502,23.1
"3415",2018-02-27 10:00:00,-22.671,-34.502,23.1
"3416",2018-02-27 11:00:00,-22.656,-34.528,23.1
"3417",2018-02-27 16:00:00,-22.656,-34.528,23.3
"3418",2018-02-27 17:00:00,-22.591,-34.602,23.3
"3419",2018-02-27 18:00:00,-22.586,-34.567,23.3
"3420",2018-02-27 19:00:00,-22.586,-34.567,23.3
"3421",2018-02-27 20:00:00,-22.561,-34.562,23.2
"3422",2018-02-27 21:00:00,-22.565,-34.563,23.2
"3423",2018-02-27 22:00:00,-22.555,-34.576,23.2
"3424",2018-02-27 23:00:00,-22.555,-34.566,23.2
"3425",2018-02-28 00:00:00,-22.555,-34.573,23.2
"3426",2018-02-28 02:00:00,-22.549,-34.588,23.2
"3427",2018-02-28 03:00:00,-22.549,-34.588,23.2
"3428",2018-02-28 05:00:00,-22.549,-34.59,23.2
"3429",2018-02-28 07:00:00,-22.526,-34.62,23
"3430",2018-02-28 08:00:00,-22.52,-34.62,23
"3431",2018-02-28 09:00:00,-22.511,-34.625,23.1
"3432",2018-02-28 10:00:00,-22.511,-34.625,23.1
"3433",2018-02-28 11:00:00,-22.474,-34.608,23.1
"3434",2018-02-28 12:00:00,-22.474,-34.608,23.2
"3435",2018-02-28 14:00:00,-22.474,-34.608,23.1
"3436",2018-02-28 15:00:00,-22.43,-34.513,23.1
"3437",2018-02-28 16:00:00,-22.43,-34.513,23.1
"3438",2018-02-28 17:00:00,-22.43,-34.513,23.1
"3439",2018-02-28 18:00:00,-22.43,-34.513,23.1
"3440",2018-02-28 19:00:00,-22.38,-34.488,23.1
"3441",2018-02-28 20:00:00,-22.376,-34.475,23.1
"3442",2018-02-28 21:00:00,-22.38,-34.488,23.1
"3443",2018-02-28 22:00:00,-22.372,-34.46,23.1
"3444",2018-02-28 23:00:00,-22.369,-34.459,23.1
"3445",2018-03-01 00:00:00,-22.362,-34.451,23
"3446",2018-03-01 02:00:00,-22.352,-34.439,23
"3447",2018-03-01 03:00:00,-22.352,-34.439,23
"3448",2018-03-01 04:00:00,-22.352,-34.44,22.9
"3449",2018-03-01 05:00:00,-22.346,-34.44,22.9
"3450",2018-03-01 06:00:00,-22.346,-34.44,22.9
"3451",2018-03-01 07:00:00,-22.33,-34.435,22.9
"3452",2018-03-01 08:00:00,-22.322,-34.432,22.9
"3453",2018-03-01 09:00:00,-22.309,-34.434,22.9
"3454",2018-03-01 10:00:00,-22.299,-34.419,22.9
"3455",2018-03-01 11:00:00,-22.296,-34.41,22.9
"3456",2018-03-01 13:00:00,-22.28,-34.405,23
"3457",2018-03-01 14:00:00,-22.28,-34.405,23.1
"3458",2018-03-01 15:00:00,-22.28,-34.405,23.1
"3459",2018-03-01 16:00:00,-22.276,-34.341,23.1
"3460",2018-03-01 17:00:00,-22.276,-34.341,23.2
"3461",2018-03-01 18:00:00,-22.271,-34.334,23.2
"3462",2018-03-01 19:00:00,-22.271,-34.334,23.1
"3463",2018-03-01 20:00:00,-22.277,-34.324,23.1
"3464",2018-03-01 21:00:00,-22.272,-34.318,23
"3465",2018-03-01 22:00:00,-22.272,-34.318,23
"3466",2018-03-01 23:00:00,-22.267,-34.314,23
"3467",2018-03-02 00:00:00,-22.268,-34.311,23
"3468",2018-03-02 01:00:00,-22.279,-34.311,23
"3469",2018-03-02 04:00:00,-22.279,-34.311,23
"3470",2018-03-02 05:00:00,-22.271,-34.289,23
"3471",2018-03-02 06:00:00,-22.279,-34.311,23
"3472",2018-03-02 07:00:00,-22.254,-34.303,23
"3473",2018-03-02 08:00:00,-22.253,-34.295,23
"3474",2018-03-02 09:00:00,-22.253,-34.295,23
"3475",2018-03-02 11:00:00,-22.248,-34.284,23
"3476",2018-03-02 12:00:00,-22.247,-34.27,23.1
"3477",2018-03-02 13:00:00,-22.247,-34.27,23.2
"3478",2018-03-02 14:00:00,-22.247,-34.27,23.3
"3479",2018-03-02 15:00:00,-22.247,-34.27,23.4
"3480",2018-03-02 16:00:00,-22.333,-34.214,23.3
"3481",2018-03-02 17:00:00,-22.333,-34.214,23.2
"3482",2018-03-02 18:00:00,-22.335,-34.21,23.2
"3483",2018-03-02 19:00:00,-22.363,-34.207,23.2
"3484",2018-03-02 20:00:00,-22.377,-34.211,23.1
"3485",2018-03-02 22:00:00,-22.393,-34.227,23.1
"3486",2018-03-02 23:00:00,-22.389,-34.228,23.1
"3487",2018-03-03 00:00:00,-22.397,-34.228,23.1
"3488",2018-03-03 01:00:00,-22.396,-34.232,23
"3489",2018-03-03 02:00:00,-22.396,-34.232,23
"3490",2018-03-03 03:00:00,-22.405,-34.205,23
"3491",2018-03-03 04:00:00,-22.405,-34.205,23
"3492",2018-03-03 05:00:00,-22.405,-34.205,23
"3493",2018-03-03 06:00:00,-22.425,-34.193,23
"3494",2018-03-03 07:00:00,-22.418,-34.194,23
"3495",2018-03-03 09:00:00,-22.423,-34.188,23
"3496",2018-03-03 10:00:00,-22.434,-34.163,23
"3497",2018-03-03 11:00:00,-22.444,-34.15,23
"3498",2018-03-03 14:00:00,-22.459,-34.138,23.1
"3499",2018-03-03 15:00:00,-22.459,-34.138,23.2
"3500",2018-03-03 16:00:00,-22.551,-34.101,23.2
"3501",2018-03-03 17:00:00,-22.551,-34.101,23.2
"3502",2018-03-03 18:00:00,-22.551,-34.101,23.1
"3503",2018-03-03 19:00:00,-22.584,-34.102,23.1
"3504",2018-03-03 20:00:00,-22.605,-34.113,23.1
"3505",2018-03-03 22:00:00,-22.633,-34.125,23
"3506",2018-03-03 23:00:00,-22.633,-34.125,23
"3507",2018-03-04 00:00:00,-22.651,-34.136,23
"3508",2018-03-04 01:00:00,-22.651,-34.136,23
"3509",2018-03-04 02:00:00,-22.651,-34.136,23
"3510",2018-03-04 03:00:00,-22.645,-34.12,23
"3511",2018-03-04 04:00:00,-22.645,-34.12,23
"3512",2018-03-04 05:00:00,-22.645,-34.12,23
"3513",2018-03-04 06:00:00,-22.645,-34.12,23
"3514",2018-03-04 07:00:00,-22.668,-34.092,23
"3515",2018-03-04 08:00:00,-22.668,-34.092,23
"3516",2018-03-04 09:00:00,-22.668,-34.092,23
"3517",2018-03-04 10:00:00,-22.706,-34.076,23
"3518",2018-03-04 11:00:00,-22.732,-34.068,23
"3519",2018-03-04 14:00:00,-22.744,-34.065,23.1
"3520",2018-03-04 17:00:00,-22.744,-34.065,23.2
"3521",2018-03-04 18:00:00,-22.848,-34.065,23.2
"3522",2018-03-04 19:00:00,-22.878,-34.072,23.1
"3523",2018-03-04 20:00:00,-22.903,-34.078,23
"3524",2018-03-04 22:00:00,-22.901,-34.099,23
"3525",2018-03-04 23:00:00,-22.914,-34.099,23
"3526",2018-03-05 00:00:00,-22.907,-34.094,23
"3527",2018-03-05 04:00:00,-22.913,-34.086,23
"3528",2018-03-05 05:00:00,-22.945,-34.065,23
"3529",2018-03-05 06:00:00,-22.969,-34.057,23
"3530",2018-03-05 08:00:00,-23.015,-34.047,23
"3531",2018-03-05 09:00:00,-23.015,-34.047,22.9
"3532",2018-03-05 10:00:00,-23.063,-34.049,22.9
"3533",2018-03-05 11:00:00,-23.078,-34.05,22.9
"3534",2018-03-05 12:00:00,-23.098,-34.053,22.9
"3535",2018-03-05 14:00:00,-23.098,-34.053,22.9
"3536",2018-03-05 15:00:00,-23.182,-34.083,22.9
"3537",2018-03-05 16:00:00,-23.182,-34.083,22.9
"3538",2018-03-05 17:00:00,-23.184,-34.085,22.9
"3539",2018-03-05 18:00:00,-23.195,-34.092,22.9
"3540",2018-03-05 19:00:00,-23.209,-34.095,22.9
"3541",2018-03-05 20:00:00,-23.227,-34.101,22.9
"3542",2018-03-05 22:00:00,-23.268,-34.12,22.9
"3543",2018-03-05 23:00:00,-23.274,-34.118,22.9
"3544",2018-03-06 00:00:00,-23.289,-34.124,22.9
"3545",2018-03-06 02:00:00,-23.289,-34.124,22.9
"3546",2018-03-06 03:00:00,-23.333,-34.122,22.9
"3547",2018-03-06 04:00:00,-23.333,-34.122,22.9
"3548",2018-03-06 05:00:00,-23.364,-34.123,22.9
"3549",2018-03-06 06:00:00,-23.392,-34.128,22.9
"3550",2018-03-06 07:00:00,-23.387,-34.126,22.9
"3551",2018-03-06 08:00:00,-23.395,-34.13,23
"3552",2018-03-06 09:00:00,-23.395,-34.13,23.1
"3553",2018-03-06 10:00:00,-23.442,-34.153,23.1
"3554",2018-03-06 11:00:00,-23.442,-34.153,23.1
"3555",2018-03-06 15:00:00,-23.527,-34.235,23.1
"3556",2018-03-06 16:00:00,-23.527,-34.235,23
"3557",2018-03-06 17:00:00,-23.527,-34.234,23
"3558",2018-03-06 18:00:00,-23.546,-34.249,23
"3559",2018-03-06 19:00:00,-23.55,-34.257,23
"3560",2018-03-06 20:00:00,-23.546,-34.26,23
"3561",2018-03-06 21:00:00,-23.556,-34.273,23
"3562",2018-03-06 22:00:00,-23.558,-34.284,23
"3563",2018-03-06 23:00:00,-23.559,-34.286,23
"3564",2018-03-07 00:00:00,-23.561,-34.291,23
"3565",2018-03-07 01:00:00,-23.574,-34.304,23
"3566",2018-03-07 02:00:00,-23.574,-34.304,23
"3567",2018-03-07 03:00:00,-23.569,-34.318,23
"3568",2018-03-07 04:00:00,-23.569,-34.318,23
"3569",2018-03-07 05:00:00,-23.569,-34.318,23
"3570",2018-03-07 07:00:00,-23.56,-34.345,23
"3571",2018-03-07 09:00:00,-23.559,-34.363,23.1
"3572",2018-03-07 10:00:00,-23.546,-34.365,23.1
"3573",2018-03-07 11:00:00,-23.541,-34.374,23.2
"3574",2018-03-07 12:00:00,-23.541,-34.374,23.3
"3575",2018-03-07 15:00:00,-23.524,-34.424,23.6
"3576",2018-03-07 16:00:00,-23.524,-34.424,23.6
"3577",2018-03-07 17:00:00,-23.524,-34.424,23.6
"3578",2018-03-07 18:00:00,-23.515,-34.436,23.6
"3579",2018-03-07 19:00:00,-23.509,-34.439,23.6
"3580",2018-03-07 20:00:00,-23.503,-34.45,23.5
"3581",2018-03-07 21:00:00,-23.493,-34.455,23.5
"3582",2018-03-07 22:00:00,-23.493,-34.455,23.5
"3583",2018-03-07 23:00:00,-23.487,-34.465,23.5
"3584",2018-03-08 00:00:00,-23.488,-34.465,23.5
"3585",2018-03-08 01:00:00,-23.489,-34.467,23.4
"3586",2018-03-08 02:00:00,-23.489,-34.467,23.4
"3587",2018-03-08 03:00:00,-23.512,-34.473,23.3
"3588",2018-03-08 04:00:00,-23.512,-34.471,23.4
"3589",2018-03-08 05:00:00,-23.512,-34.471,23.4
"3590",2018-03-08 07:00:00,-23.515,-34.503,23.3
"3591",2018-03-08 09:00:00,-23.517,-34.525,23.3
"3592",2018-03-08 10:00:00,-23.516,-34.537,23.3
"3593",2018-03-08 11:00:00,-23.51,-34.551,23.4
"3594",2018-03-08 13:00:00,-23.512,-34.554,23.5
"3595",2018-03-08 14:00:00,-23.512,-34.554,23.6
"3596",2018-03-08 15:00:00,-23.486,-34.635,23.6
"3597",2018-03-08 16:00:00,-23.486,-34.635,23.6
"3598",2018-03-08 17:00:00,-23.486,-34.635,23.6
"3599",2018-03-08 18:00:00,-23.484,-34.627,23.7
"3600",2018-03-08 19:00:00,-23.487,-34.634,23.7
"3601",2018-03-08 20:00:00,-23.474,-34.649,23.6
"3602",2018-03-08 21:00:00,-23.472,-34.652,23.6
"3603",2018-03-08 22:00:00,-23.466,-34.658,23.5
"3604",2018-03-08 23:00:00,-23.464,-34.657,23.6
"3605",2018-03-09 00:00:00,-23.473,-34.665,23.6
"3606",2018-03-09 02:00:00,-23.488,-34.702,23.5
"3607",2018-03-09 03:00:00,-23.488,-34.702,23.5
"3608",2018-03-09 04:00:00,-23.487,-34.702,23.5
"3609",2018-03-09 05:00:00,-23.485,-34.732,23.5
"3610",2018-03-09 08:00:00,-23.463,-34.773,23.3
"3611",2018-03-09 09:00:00,-23.463,-34.773,23.4
"3612",2018-03-09 10:00:00,-23.444,-34.789,23.4
"3613",2018-03-09 11:00:00,-23.407,-34.789,23.5
"3614",2018-03-09 13:00:00,-23.407,-34.789,23.6
"3615",2018-03-09 14:00:00,-23.407,-34.789,23.5
"3616",2018-03-09 15:00:00,-23.407,-34.789,23.6
"3617",2018-03-09 16:00:00,-23.353,-34.835,23.7
"3618",2018-03-09 17:00:00,-23.353,-34.835,23.7
"3619",2018-03-09 18:00:00,-23.353,-34.835,23.6
"3620",2018-03-09 19:00:00,-23.353,-34.835,23.6
"3621",2018-03-09 20:00:00,-23.329,-34.841,23.4
"3622",2018-03-09 22:00:00,-23.317,-34.861,23.3
"3623",2018-03-09 23:00:00,-23.306,-34.863,23.3
"3624",2018-03-10 00:00:00,-23.306,-34.877,23.2
"3625",2018-03-10 03:00:00,-23.289,-34.884,23.2
"3626",2018-03-10 04:00:00,-23.207,-34.921,23.1
"3627",2018-03-10 05:00:00,-23.207,-34.921,23.1
"3628",2018-03-10 07:00:00,-23.171,-34.92,23.1
"3629",2018-03-10 08:00:00,-23.171,-34.92,23.1
"3630",2018-03-10 09:00:00,-23.162,-34.915,23.1
"3631",2018-03-10 10:00:00,-23.161,-34.911,23.2
"3632",2018-03-10 11:00:00,-23.162,-34.912,23.3
"3633",2018-03-10 12:00:00,-23.164,-34.918,23.5
"3634",2018-03-10 13:00:00,-23.164,-34.918,23.5
"3635",2018-03-10 14:00:00,-23.164,-34.918,23.5
"3636",2018-03-10 15:00:00,-23.164,-34.918,23.6
"3637",2018-03-10 16:00:00,-23.1,-34.981,23.6
"3638",2018-03-10 17:00:00,-23.1,-34.981,23.6
"3639",2018-03-10 18:00:00,-23.1,-34.981,23.6
"3640",2018-03-10 19:00:00,-23.1,-34.981,23.5
"3641",2018-03-10 20:00:00,-23.066,-34.99,23.5
"3642",2018-03-10 21:00:00,-23.049,-34.986,23.5
"3643",2018-03-10 22:00:00,-23.049,-34.986,23.4
"3644",2018-03-10 23:00:00,-22.993,-34.996,23.4
"3645",2018-03-11 00:00:00,-22.993,-34.996,23.4
"3646",2018-03-11 01:00:00,-22.981,-34.995,23.4
"3647",2018-03-11 02:00:00,-22.981,-34.995,23.4
"3648",2018-03-11 03:00:00,-22.949,-35.002,23.4
"3649",2018-03-11 04:00:00,-22.949,-35.002,23.4
"3650",2018-03-11 05:00:00,-22.949,-35.002,23.4
"3651",2018-03-11 06:00:00,-22.933,-35.001,23.3
"3652",2018-03-11 07:00:00,-22.918,-35,23.4
"3653",2018-03-11 09:00:00,-22.9,-35.01,23.4
"3654",2018-03-11 10:00:00,-22.898,-35.001,23.4
"3655",2018-03-11 11:00:00,-22.891,-35,23.4
"3656",2018-03-11 12:00:00,-22.879,-35.006,23.5
"3657",2018-03-11 13:00:00,-22.879,-35.006,23.5
"3658",2018-03-11 14:00:00,-22.879,-35.006,23.6
"3659",2018-03-11 15:00:00,-22.879,-35.006,23.6
"3660",2018-03-11 16:00:00,-22.813,-35.015,23.5
"3661",2018-03-11 17:00:00,-22.813,-35.015,23.5
"3662",2018-03-11 18:00:00,-22.796,-35.01,23.5
"3663",2018-03-11 19:00:00,-22.783,-35.015,23.4
"3664",2018-03-11 20:00:00,-22.778,-35.012,23.4
"3665",2018-03-11 22:00:00,-22.765,-35.015,23.3
"3666",2018-03-11 23:00:00,-22.751,-35.02,23.3
"3667",2018-03-12 00:00:00,-22.736,-35.013,23.3
"3668",2018-03-12 01:00:00,-22.74,-35.017,23.3
"3669",2018-03-12 04:00:00,-22.74,-35.017,23.2
"3670",2018-03-12 05:00:00,-22.685,-35.025,23.2
"3671",2018-03-12 07:00:00,-22.673,-35.02,23.2
"3672",2018-03-12 08:00:00,-22.668,-35.027,23.2
"3673",2018-03-12 11:00:00,-22.643,-35.022,23.3
"3674",2018-03-12 12:00:00,-22.63,-35.008,23.4
"3675",2018-03-12 15:00:00,-22.607,-34.98,23.7
"3676",2018-03-12 16:00:00,-22.606,-34.979,23.7
"3677",2018-03-12 17:00:00,-22.606,-34.979,23.7
"3678",2018-03-12 18:00:00,-22.606,-34.982,23.7
"3679",2018-03-12 19:00:00,-22.607,-34.986,23.7
"3680",2018-03-12 20:00:00,-22.598,-34.993,23.6
"3681",2018-03-12 23:00:00,-22.588,-35.001,23.4
"3682",2018-03-13 00:00:00,-22.573,-35.01,23.4
"3683",2018-03-13 02:00:00,-22.568,-35.015,23.4
"3684",2018-03-13 03:00:00,-22.543,-35.025,23.4
"3685",2018-03-13 04:00:00,-22.543,-35.025,23.4
"3686",2018-03-13 05:00:00,-22.543,-35.025,23.4
"3687",2018-03-13 06:00:00,-22.55,-35.029,23.4
"3688",2018-03-13 07:00:00,-22.55,-35.029,23.4
"3689",2018-03-13 08:00:00,-22.553,-35.034,23.3
"3690",2018-03-13 09:00:00,-22.553,-35.034,23.3
"3691",2018-03-13 10:00:00,-22.571,-35.051,23.3
"3692",2018-03-13 11:00:00,-22.569,-35.061,23.3
"3693",2018-03-13 14:00:00,-22.573,-35.07,23.3
"3694",2018-03-13 15:00:00,-22.562,-35.132,23.3
"3695",2018-03-13 16:00:00,-22.562,-35.132,23.3
"3696",2018-03-13 17:00:00,-22.558,-35.125,23.3
"3697",2018-03-13 18:00:00,-22.558,-35.125,23.3
"3698",2018-03-13 19:00:00,-22.549,-35.145,23.3
"3699",2018-03-13 20:00:00,-22.536,-35.159,23.3
"3700",2018-03-13 21:00:00,-22.516,-35.16,23.3
"3701",2018-03-13 22:00:00,-22.516,-35.16,23.3
"3702",2018-03-13 23:00:00,-22.492,-35.162,23.3
"3703",2018-03-14 00:00:00,-22.482,-35.164,23.3
"3704",2018-03-14 02:00:00,-22.482,-35.164,23.3
"3705",2018-03-14 03:00:00,-22.436,-35.158,23.3
"3706",2018-03-14 04:00:00,-22.436,-35.158,23.3
"3707",2018-03-14 05:00:00,-22.436,-35.158,23.2
"3708",2018-03-14 06:00:00,-22.423,-35.159,23.2
"3709",2018-03-14 07:00:00,-22.415,-35.161,23.2
"3710",2018-03-14 09:00:00,-22.417,-35.172,23.2
"3711",2018-03-14 10:00:00,-22.417,-35.172,23.3
"3712",2018-03-14 11:00:00,-22.397,-35.177,23.3
"3713",2018-03-14 14:00:00,-22.38,-35.182,23.3
"3714",2018-03-14 15:00:00,-22.313,-35.176,23.3
"3715",2018-03-14 16:00:00,-22.313,-35.176,23.3
"3716",2018-03-14 17:00:00,-22.313,-35.176,23.3
"3717",2018-03-14 18:00:00,-22.291,-35.165,23.2
"3718",2018-03-14 19:00:00,-22.293,-35.161,23.2
"3719",2018-03-14 20:00:00,-22.286,-35.157,23.1
"3720",2018-03-14 21:00:00,-22.279,-35.16,23.2
"3721",2018-03-14 22:00:00,-22.279,-35.16,23.1
"3722",2018-03-14 23:00:00,-22.261,-35.154,23.1
"3723",2018-03-15 00:00:00,-22.271,-35.155,23.1
"3724",2018-03-15 03:00:00,-22.268,-35.161,23.1
"3725",2018-03-15 04:00:00,-22.268,-35.161,23.1
"3726",2018-03-15 05:00:00,-22.263,-35.177,23.1
"3727",2018-03-15 06:00:00,-22.257,-35.181,23.1
"3728",2018-03-15 07:00:00,-22.257,-35.181,23.1
"3729",2018-03-15 08:00:00,-22.261,-35.199,23.1
"3730",2018-03-15 09:00:00,-22.261,-35.199,23.1
"3731",2018-03-15 10:00:00,-22.232,-35.211,23.1
"3732",2018-03-15 11:00:00,-22.222,-35.215,23.1
"3733",2018-03-15 15:00:00,-22.144,-35.206,23.2
"3734",2018-03-15 16:00:00,-22.144,-35.206,23.2
"3735",2018-03-15 17:00:00,-22.143,-35.207,23.2
"3736",2018-03-15 18:00:00,-22.124,-35.197,23.2
"3737",2018-03-15 19:00:00,-22.124,-35.197,23.2
