datahora, lat, lon, sst_boia, ch14, media14, ch15, media15, sat_zen
201804060900,-36.366,-32.870,21.400,285.138824462891,180.38670518663188888888,282.911956787109,180.03718312581388888888,2.33445501327515
201804060900,-30.807,-50.531,20.600,288.909393310547,289.30841064453122222222,286.366485595703,286.84296332465277777777,2.24774479866028
201804060900,-28.664,-45.088,24.800,290.465515136719,247.28653293185782222222,286.723846435547,244.63419426812077777777,2.21389985084534
201804061000,-30.800,-50.547,20.500,290.824615478516,268.30744764539935555555,288.09375,266.16212887234144444444,2.24774479866028
201804061000,-33.986,-25.769,23.200,289.448059082031,289.47466023763000000000,286.664276123047,286.58487277560766666666,2.29733872413635
201804061000,-28.661,-45.105,24.800,289.867004394531,290.14632161458322222222,286.306915283203,286.53192477756077777777,2.21389985084534
201804061100,-33.979,-25.757,23.300,289.807159423828,246.78778076171860000000,286.902526855469,244.78640916612433333333,2.29733872413635
201804061100,-28.651,-45.100,24.900,291.183746337891,291.15048217773433333333,287.557708740234,287.54446072048577777777,2.21389985084534
201804061200,-28.651,-45.100,24.900,291.423126220703,291.34998236762155555555,287.855499267578,287.84888034396688888888,2.21389985084534
201804061300,-30.794,-50.549,23.900,291.183746337891,291.08398098415811111111,288.570220947266,288.44448513454855555555,2.24774479866028
201804061300,-33.949,-25.769,24.200,290.405670166016,290.39902072482644444444,287.438568115234,287.41872151692666666666,2.29688501358032
201804061300,-28.641,-45.121,25.000,291.423126220703,291.47634209526900000000,287.974609375,288.04079182942711111111,2.21389985084534
201804061400,-26.849,-22.948,26.300,291.602691650391,291.61599392361133333333,287.974609375,287.94814724392355555555,2.18542957305908
201804061500,-26.887,-22.939,26.400,291.542846679688,291.58938598632833333333,287.795928955078,287.90844387478288888888,2.18588948249817
201804061600,-26.887,-22.939,26.400,291.004180908203,291.07068210177944444444,287.438568115234,287.41210259331555555555,2.18588948249817
201804061600,-34.889,-30.369,22.600,288.191192626953,181.54381306966133333333,285.234832763672,180.86441294352222222222,2.31138944625854
201804061700,-30.794,-50.549,28.400,291.961791992188,292.26105075412333333333,289.046722412109,289.27172173394088888888,2.24774479866028
201804061700,-28.641,-45.121,25.300,292.620147705078,292.55365329318577777777,289.404083251953,289.35775756835922222222,2.21389985084534
201804061900,-30.794,-50.549,28.700,291.782257080078,291.99504937065977777777,288.808471679688,289.00038655598977777777,2.24774479866028
201804061900,-28.641,-45.121,25.300,291.901947021484,291.80884128146711111111,288.808471679688,288.69597371419311111111,2.21389985084534
201804062100,-26.901,-22.937,26.300,289.148803710938,289.06236097547766666666,285.294372558594,285.26129150390644444444,2.18634939193726
201804062100,-34.896,-30.347,22.400,286.635070800781,265.23511081271691111111,283.924499511719,263.09805213080533333333,2.31184244155884
201804062100,-30.797,-50.545,25.400,292.081481933594,292.02829318576388888888,289.344512939453,289.23863389756922222222,2.24774479866028
201804062100,-28.641,-45.097,25.100,291.842102050781,292.22778998480900000000,288.927581787109,289.27172173394077777777,2.21389985084534
201804062200,-30.798,-50.547,24.500,292.021636962891,291.90194363064233333333,289.284973144531,289.21216159396677777777,2.24774479866028
201804062200,-36.128,-34.746,21.100,285.857025146484,285.91022067599833333333,282.495025634766,282.56120130750900000000,2.33084082603455
201804062200,-28.639,-45.116,25.100,291.542846679688,291.74898952908011111111,288.808471679688,288.88788180881088888888,2.21389985084534
201804062300,-26.906,-22.933,26.300,287.293426513672,287.54613579644100000000,283.864929199219,284.01713731553800000000,2.18634939193726
201804062300,-36.389,-32.801,21.500,285.557769775391,264.47035386827280000000,282.614135742188,262.00609927707266666666,2.33490657806396
201804062300,-30.799,-50.547,24.100,292.261047363281,292.18790011935766666666,289.582763671875,289.54305691189233333333,2.24774479866028
201804062300,-36.128,-34.746,21.100,285.438049316406,285.48461235894100000000,282.495025634766,282.49502902560800000000,2.33084082603455
201804062300,-28.636,-45.122,25.100,291.602691650391,291.89529418945311111111,288.868041992188,289.06657240125855555555,2.21344137191772
201804070000,-26.915,-22.935,26.200,286.874481201172,244.34054904513893333333,283.269317626953,241.84807501898877777777,2.18634939193726
201804070000,-34.889,-30.353,22.300,287.951782226562,267.07052951388868888888,285.175262451172,264.44809892442511111111,2.31138944625854
201804070000,-30.804,-50.540,23.700,292.799713134766,292.75315348307300000000,290.237945556641,290.23131306966133333333,2.24774479866028
201804070000,-36.106,-34.731,21.100,285.258514404297,285.64421590169288888888,282.375915527344,282.60753038194477777777,2.33038902282715
201804070000,-28.641,-45.115,25.000,292.081481933594,292.16129896375866666666,289.284973144531,289.32466973198788888888,2.21389985084534
201804070100,-34.889,-30.351,22.200,288.430603027344,288.45720079210088888888,285.353942871094,285.30100165473111111111,2.31138944625854
201804070100,-30.798,-50.546,23.500,292.859558105469,292.56029934353311111111,290.357055664062,290.11219957139755555555,2.24774479866028
201804070100,-36.090,-34.720,21.100,285.019104003906,284.86615668402777777777,281.8994140625,281.80675930447044444444,2.33038902282715
201804070100,-28.636,-45.125,25.000,291.123870849609,269.54436238606768888888,288.510681152344,267.34671952989377777777,2.21344137191772
201804070200,-36.388,-32.811,21.400,283.642547607422,263.97159491644980000000,280.767761230469,261.33108435736777777777,2.33490657806396
201804070200,-30.801,-50.548,23.100,292.859558105469,292.41400485568588888888,290.297485351562,289.95998467339411111111,2.24774479866028
201804070200,-36.090,-34.720,21.200,285.378204345703,285.18535698784711111111,282.078094482422,281.94573974609377777777,2.33038902282715
201804070300,-26.925,-22.924,26.200,285.318359375,265.66071912977424444444,281.958984375,262.63480546739366666666,2.18680953979492
201804070300,-36.408,-32.801,21.400,286.036560058594,285.79051378038222222222,282.673706054688,282.38251749674500000000,2.33535814285278
201804070300,-36.071,-34.706,21.600,285.318359375,264.30409749348957777777,282.375915527344,261.84066348605711111111,2.32993721961975
201804070300,-28.643,-45.129,24.900,292.500457763672,292.44725884331611111111,289.582763671875,289.61585489908855555555,2.21389985084534
201804070400,-36.408,-32.801,21.400,286.515380859375,201.97951931423597777777,283.090637207031,200.61875067816833333333,2.33535814285278
201804070400,-30.801,-50.548,23.000,292.679992675781,292.46720038519977777777,290.059265136719,289.88718668619811111111,2.24774479866028
201804070400,-36.071,-34.706,21.700,285.677459716797,285.73731486002622222222,282.971527099609,282.99137030707433333333,2.32993721961975
201804070400,-28.643,-45.129,24.900,291.842102050781,291.24359130859388888888,289.106262207031,288.63640340169266666666,2.21389985084534
201804070500,-34.899,-30.342,22.200,288.13134765625,266.87102932400168888888,284.758331298828,264.19661712646488888888,2.31184244155884
201804070500,-36.408,-32.801,21.400,286.874481201172,286.60182698567722222222,283.328887939453,283.15019395616322222222,2.33535814285278
201804070500,-36.071,-34.706,21.700,286.455535888672,286.24937269422755555555,283.745788574219,283.59358723958344444444,2.32993721961975
201804070600,-36.406,-32.791,21.400,286.814636230469,286.78137885199655555555,283.507568359375,283.44138251410588888888,2.33535814285278
201804070600,-30.798,-50.545,23.000,292.380737304688,292.20119561089422222222,289.642333984375,289.54967922634555555555,2.24774479866028
201804070600,-33.897,-25.594,23.000,286.874481201172,244.66640557183160000000,283.507568359375,242.31794738769544444444,2.29597783088684
201804070600,-36.053,-34.697,21.700,285.7373046875,285.81046549479188888888,283.447998046875,283.45461357964411111111,2.32993721961975
201804070600,-28.643,-45.129,24.900,292.081481933594,292.03494601779533333333,289.225402832031,289.21878390842000000000,2.21389985084534
201804070700,-34.907,-30.320,22.300,288.310913085938,288.11139933268233333333,284.877471923828,284.87746175130200000000,2.31184244155884
201804070700,-36.406,-32.791,21.400,285.976715087891,286.13632202148455555555,283.150207519531,283.24946085611966666666,2.33535814285278
201804070700,-30.798,-50.545,22.700,292.380737304688,292.06819322374133333333,289.821014404297,289.51658460828988888888,2.24774479866028
201804070700,-36.053,-34.697,21.700,286.515380859375,286.48212687174477777777,284.043609619141,284.02375623914955555555,2.32993721961975
201804070700,-28.633,-45.133,24.900,292.320892333984,292.34084743923600000000,289.463653564453,289.50996907552077777777,2.21344137191772
201804070800,-30.799,-50.547,22.100,292.081481933594,291.88864135742200000000,289.344512939453,289.23201836480022222222,2.24774479866028
201804070800,-28.633,-45.133,24.900,292.620147705078,292.60684882269955555555,289.880554199219,289.84747653537344444444,2.21344137191772
201804070900,-30.799,-50.543,21.900,292.261047363281,292.02829657660577777777,289.463653564453,289.33128865559888888888,2.24774479866028
201804070900,-28.633,-45.137,24.900,292.440612792969,292.45391167534744444444,289.642333984375,289.65556165907122222222,2.21344137191772
201804071000,-26.946,-22.903,26.200,287.353302001953,138.67073567708326666666,283.567108154297,138.75491078694666666666,2.18680953979492
201804071000,-30.799,-50.546,21.500,292.320892333984,292.15464274088522222222,289.642333984375,289.54305691189244444444,2.24774479866028
201804071000,-33.883,-25.570,23.000,287.293426513672,223.53243679470495555555,284.222290039062,221.83563656277111111111,2.29597783088684
201804071000,-28.630,-45.140,24.900,292.500457763672,292.48050944010433333333,289.761444091797,289.72174072265633333333,2.21344137191772
201804071100,-34.895,-30.275,22.300,288.251037597656,288.01830037434900000000,284.698760986328,284.65906439887133333333,2.31184244155884
201804071100,-28.622,-45.132,25.000,292.500457763672,292.49380832248277777777,289.642333984375,289.66879611545144444444,2.21344137191772
201804071200,-34.887,-30.273,22.400,287.71240234375,287.82544962565100000000,284.460540771484,284.55318535698755555555,2.31138944625854
201804071200,-33.873,-25.576,23.100,288.011657714844,288.06484646267355555555,284.758331298828,284.79142252604155555555,2.29597783088684
201804071300,-34.887,-30.273,22.500,287.592681884766,266.40552435980880000000,284.341400146484,263.53482988145588888888,2.31138944625854
201804071300,-30.797,-50.543,27.800,292.679992675781,292.98590426974833333333,289.999694824219,290.25778876410611111111,2.24774479866028
201804071300,-28.611,-45.147,25.100,292.799713134766,292.81966145833355555555,289.880554199219,289.94674343533011111111,2.21344137191772
201804071400,-33.873,-25.576,23.400,288.55029296875,288.41064792209211111111,285.234832763672,285.08261786566844444444,2.29597783088684
201804071500,-33.861,-25.505,23.500,288.610137939453,288.50374688042544444444,285.175262451172,285.16864352756088888888,2.29552388191223
201804071600,-34.857,-30.277,22.600,287.891937255859,287.83873833550322222222,284.639221191406,284.52670627170111111111,2.31093645095825
201804071600,-30.799,-50.546,29.400,292.979248046875,293.46471150716144444444,290.237945556641,290.59529961480022222222,2.24774479866028
201804071600,-28.627,-45.160,25.400,292.979248046875,293.04574924045122222222,290.059265136719,290.07911512586833333333,2.21344137191772
201804071700,-30.799,-50.546,29.200,293.218658447266,293.65756564670155555555,290.476165771484,290.81368340386255555555,2.24774479866028
201804071700,-28.627,-45.160,25.500,292.679992675781,292.85290188259544444444,289.821014404297,289.95336914062522222222,2.21344137191772
201804071800,-30.799,-50.546,28.900,293.398223876953,293.68416680230033333333,290.654846191406,290.94604153103277777777,2.24774479866028
201804071800,-28.627,-45.160,25.500,293.158813476562,293.17211235894077777777,290.297485351562,290.28425428602400000000,2.21344137191772
201804071900,-30.799,-50.546,28.300,292.440612792969,227.63554212782117777777,289.642333984375,226.17696550157333333333,2.24774479866028
201804071900,-28.627,-45.160,25.400,292.799713134766,249.16851128472226666666,290.059265136719,247.29458448621977777777,2.21344137191772
201804072000,-34.842,-30.305,22.300,287.293426513672,287.08063083224822222222,284.341400146484,284.14287312825522222222,2.31093645095825
201804072000,-35.698,-19.025,22.400,284.121337890625,221.49086507161440000000,281.065551757812,219.85689036051411111111,2.32406044006348
201804072000,-33.846,-25.469,23.400,288.490447998047,288.45720079210088888888,285.05615234375,285.08923000759555555555,2.29552412033081
201804072100,-28.634,-45.166,25.300,291.542846679688,291.53619045681422222222,288.808471679688,288.79524061414944444444,2.21344137191772
201804072200,-33.898,-19.158,22.400,286.814636230469,286.81463623046900000000,283.507568359375,283.50094604492188888888,2.29597783088684
201804072200,-33.846,-25.469,23.200,287.951782226562,287.61263359917522222222,284.579650878906,284.45391167534700000000,2.29552412033081
201804072200,-28.646,-45.152,25.200,292.141357421875,291.77559407552088888888,289.165832519531,288.88126627604144444444,2.21389985084534
201804072300,-33.888,-19.177,22.400,286.156280517578,286.27597045898455555555,282.911956787109,282.99798244900144444444,2.29597783088684
201804072300,-35.693,-19.025,22.300,284.959259033203,284.76640828450500000000,281.720733642578,281.60161336263022222222,2.32406044006348
201804072300,-36.386,-32.809,21.400,287.532836914062,287.25353664822044444444,284.93701171875,284.67892116970466666666,2.33490657806396
201804072300,-30.798,-50.545,24.100,292.320892333984,270.02981567382813333333,289.284973144531,267.47247229682066666666,2.24774479866028
201804072300,-33.799,-25.436,23.200,287.054046630859,287.02744208441855555555,284.043609619141,284.16934882269988888888,2.29461669921875
201804072300,-35.989,-34.713,21.800,287.353302001953,159.87785169813357777777,285.175262451172,159.94533114963111111111,2.3285813331604
201804072300,-28.646,-45.152,25.200,291.961791992188,292.04159545898455555555,289.046722412109,289.13936699761255555555,2.21389985084534
201804080000,-33.887,-19.181,22.400,286.096435546875,286.02327473958344444444,282.733276367188,282.69355604383700000000,2.29597783088684
201804080000,-36.379,-32.795,21.400,286.934326171875,287.12718031141466666666,284.639221191406,284.73186577690955555555,2.33490657806396
201804080000,-30.798,-50.545,23.900,292.560302734375,292.41400146484377777777,289.642333984375,289.57614474826388888888,2.24774479866028
201804080000,-33.789,-25.435,23.100,287.951782226562,288.12469482421866666666,284.817901611328,284.98334757486977777777,2.29461669921875
201804080000,-28.653,-45.132,25.200,292.141357421875,292.16129896375866666666,289.225402832031,289.22539944118900000000,2.21389985084534
201804080100,-33.887,-19.181,22.400,284.480438232422,284.47379557291655555555,281.661163330078,281.66117011176200000000,2.29597783088684
201804080100,-34.836,-30.320,22.200,288.55029296875,288.51704576280377777777,285.770874023438,285.71130710177988888888,2.31093645095825
201804080100,-35.685,-19.041,22.300,284.001647949219,284.12799750434055555555,280.886871337891,280.97291056315100000000,2.32406044006348
201804080100,-36.395,-32.803,21.400,286.395660400391,222.94058227539062222222,284.222290039062,221.92166900634744444444,2.33490657806396
201804080100,-30.798,-50.544,23.700,292.799713134766,292.63345336914077777777,289.940124511719,289.80776977539077777777,2.24774479866028
201804080100,-28.650,-45.137,25.200,292.261047363281,292.32089233398433333333,289.463653564453,289.47025892469611111111,2.21389985084534
201804080200,-33.887,-19.181,22.400,285.138824462891,284.87946234809022222222,281.83984375,281.68102349175333333333,2.29597783088684
201804080200,-34.836,-30.320,22.200,288.729858398438,288.70326063368055555555,286.009124755859,285.96941121419233333333,2.31093645095825
201804080200,-36.395,-32.803,21.400,286.395660400391,286.45552232530388888888,284.162719726562,284.14287651909711111111,2.33490657806396
201804080200,-33.779,-25.440,23.200,288.251037597656,288.26434326171866666666,285.234832763672,285.22158813476577777777,2.29416275024414
201804080300,-33.855,-19.205,22.400,285.258514404297,285.34496392144111111111,281.8994140625,281.93912082248266666666,2.29552388191223
201804080300,-34.856,-30.314,22.200,288.071502685547,288.09810045030388888888,285.592193603516,285.55909898546033333333,2.31093645095825
201804080300,-36.379,-32.803,21.400,285.976715087891,264.92256334092891111111,283.984039306641,263.21055687798422222222,2.33490657806396
201804080300,-33.767,-25.460,23.200,288.610137939453,288.60349867079011111111,285.473052978516,285.50615437825555555555,2.29416275024414
201804080300,-35.975,-34.741,21.800,287.233581542969,223.28638712565106666666,284.817901611328,222.10035620795344444444,2.3285813331604
201804080300,-28.653,-45.137,25.200,292.141357421875,292.35414971245666666666,289.463653564453,289.62247382269966666666,2.21389985084534
201804080400,-33.855,-19.205,22.400,284.660003662109,284.89940388997377777777,281.482482910156,281.55528767903622222222,2.29552388191223
201804080400,-34.856,-30.314,22.200,288.191192626953,287.91854519314233333333,285.711303710938,285.47306654188400000000,2.31093645095825
201804080400,-36.379,-32.803,21.400,286.754791259766,286.42892795138888888888,284.222290039062,284.07008192274300000000,2.33490657806396
201804080400,-33.767,-25.460,23.000,287.652526855469,288.31089952256966666666,284.817901611328,285.25467258029533333333,2.29416275024414
201804080400,-28.653,-45.137,25.100,292.440612792969,292.24109903971355555555,289.642333984375,289.54967922634544444444,2.21389985084534
201804080500,-36.379,-32.803,21.400,287.233581542969,287.10723876953122222222,284.817901611328,284.71862453884533333333,2.33490657806396
201804080500,-30.798,-50.544,21.300,291.243591308594,291.21698676215266666666,288.09375,288.15330335829000000000,2.24774479866028
201804080500,-33.767,-25.460,23.100,288.729858398438,288.72985839843766666666,285.592193603516,285.63851589626777777777,2.29416275024414
201804080500,-28.627,-45.105,25.100,292.500457763672,292.35414971245666666666,289.940124511719,289.68864949544277777777,2.21344137191772
201804080600,-33.855,-19.213,22.400,285.258514404297,285.25186496310777777777,281.542053222656,281.54867214626711111111,2.29552388191223
201804080600,-35.665,-19.094,22.300,284.121337890625,263.01398044162335555555,280.469970703125,260.00751325819222222222,2.3236083984375
201804080600,-36.382,-32.796,21.400,286.275970458984,286.28262329101566666666,283.984039306641,284.03699069552966666666,2.33490657806396
201804080600,-30.798,-50.544,20.700,290.824615478516,290.88447740342888888888,287.617248535156,287.76284790039044444444,2.24774479866028
201804080600,-33.766,-25.455,23.200,288.670013427734,288.65670437282966666666,285.592193603516,285.61866251627644444444,2.29416275024414
201804080600,-35.975,-34.736,21.800,287.652526855469,266.02646552191846666666,285.294372558594,264.18999820285377777777,2.3285813331604
201804080600,-28.627,-45.105,25.100,292.979248046875,293.01249525282111111111,290.297485351562,290.36367458767311111111,2.21344137191772
201804080700,-34.871,-30.283,22.200,286.156280517578,201.95291815863720000000,284.162719726562,201.14817979600677777777,2.31138944625854
201804080700,-35.676,-19.104,22.300,282.684936523438,261.94997151692724444444,279.516998291016,259.35896046956411111111,2.32406044006348
201804080700,-36.378,-32.780,21.400,286.275970458984,286.77472601996522222222,284.341400146484,284.63258870442688888888,2.33490657806396
201804080700,-30.798,-50.544,20.600,291.483001708984,291.27018568250855555555,288.332000732422,288.18639458550355555555,2.24774479866028
201804080700,-33.766,-25.439,23.100,288.909393310547,288.87614949544288888888,285.830444335938,285.79734971788244444444,2.29416275024414
201804080700,-35.973,-34.728,21.800,286.275970458984,265.29495917426202222222,284.222290039062,263.51497311062255555555,2.3285813331604
201804080700,-28.627,-45.105,25.100,292.979248046875,292.86620415581611111111,290.357055664062,290.30411444769944444444,2.21344137191772
201804080900,-36.371,-32.783,21.400,287.054046630859,287.04073757595466666666,284.817901611328,284.79142591688355555555,2.33445477485657
201804080900,-30.802,-50.543,20.500,291.064025878906,290.94433254665800000000,287.915069580078,287.88196818033844444444,2.24774479866028
201804080900,-33.759,-25.437,23.100,288.191192626953,288.17124430338533333333,285.175262451172,285.11570570204000000000,2.29416275024414
201804081000,-30.799,-50.544,20.900,291.064025878906,290.80467732747377777777,287.795928955078,287.61063639322900000000,2.24774479866028
201804081000,-33.759,-25.437,23.000,288.011657714844,266.72473822699668888888,284.93701171875,264.11720021565755555555,2.29416275024414
201804081000,-28.607,-45.109,25.000,293.158813476562,293.17876180013011111111,290.595306396484,290.56882731119755555555,2.21298313140869
201804081100,-30.803,-50.549,22.600,290.884490966797,247.58579169379326666666,287.557708740234,245.25628153483055555555,2.24774479866028
201804081100,-33.754,-25.419,23.100,288.370758056641,245.60406833224837777777,285.353942871094,243.50915696885866666666,2.29370903968811
201804081100,-28.602,-45.096,25.100,293.517913818359,293.51791381835900000000,290.833526611328,290.89971923828111111111,2.21298313140869
201804081200,-30.799,-50.543,25.000,291.183746337891,291.28349134657144444444,287.855499267578,287.88858371310755555555,2.24774479866028
201804081200,-33.754,-25.419,23.100,288.55029296875,288.55694240993922222222,285.413513183594,285.42012532552111111111,2.29370903968811
201804081200,-28.601,-45.117,25.100,293.697479248047,293.71742418077266666666,291.07177734375,291.07839965820311111111,2.21298313140869
201804081300,-33.754,-25.419,23.100,288.490447998047,288.37074788411466666666,285.353942871094,285.27452935112866666666,2.29370903968811
201804081400,-33.768,-25.347,23.100,287.233581542969,266.58507622612857777777,284.460540771484,264.07088131374777777777,2.29416275024414
201804081500,-33.768,-25.347,23.200,288.490447998047,224.54989963107651111111,285.473052978516,222.83493465847466666666,2.29416275024414
201804081600,-27.007,-22.851,26.300,285.318359375,243.46274481879337777777,280.708190917969,240.16713629828544444444,2.1877293586731
201804081600,-30.797,-50.546,29.100,292.620147705078,293.17210896809877777777,289.284973144531,289.64233398437488888888,2.24774479866028
201804081600,-33.768,-25.347,23.200,289.208648681641,289.14880032009577777777,286.128234863281,286.05543687608488888888,2.29416275024414
201804081600,-28.598,-45.121,26.500,293.817169189453,293.81051974826377777777,290.714416503906,290.70779758029488888888,2.21298313140869
201804081700,-30.797,-50.546,27.600,292.560302734375,293.08565606011277777777,289.225402832031,289.54305691189222222222,2.24774479866028
201804081700,-33.768,-25.347,23.200,289.627624511719,246.62153116861982222222,286.664276123047,244.58787536621100000000,2.29416275024414
201804081700,-28.613,-45.104,26.800,293.458068847656,293.41816202799466666666,290.237945556641,290.18499755859411111111,2.21344137191772
201804081800,-30.797,-50.546,27.200,292.859558105469,293.11226060655388888888,289.582763671875,289.77468532986111111111,2.24774479866028
201804081800,-28.598,-45.121,26.900,293.278503417969,293.27185736762166666666,289.999694824219,290.01954820421033333333,2.21298313140869
201804081900,-30.797,-50.546,26.600,292.679992675781,292.92605251736100000000,289.582763671875,289.71511840820311111111,2.24774479866028
201804081900,-28.613,-45.104,27.300,293.218658447266,293.20535956488711111111,289.940124511719,289.90041097005233333333,2.21344137191772
201804082000,-36.360,-32.675,21.400,286.635070800781,244.10114881727437777777,283.626678466797,242.05984327528222222222,2.33445501327515
201804082000,-30.796,-50.549,25.700,292.440612792969,292.48715209960955555555,289.225402832031,289.28495958116300000000,2.24774479866028
201804082000,-33.756,-25.295,23.200,289.029113769531,289.03576321072033333333,286.009124755859,285.92308892144088888888,2.29416275024414
201804082000,-28.613,-45.091,27.100,293.218658447266,293.18541124131933333333,289.880554199219,289.89379204644122222222,2.21344137191772
201804082100,-33.846,-19.300,22.500,284.480438232422,242.67802259657126666666,281.661163330078,240.72303432888444444444,2.29552388191223
201804082100,-35.753,-19.148,22.200,283.941802978516,242.67803276909726666666,281.244262695312,240.66348097059444444444,2.32496476173401
201804082100,-30.796,-50.542,24.800,292.380737304688,292.34749688042555555555,289.225402832031,289.22540283203100000000,2.24774479866028
201804082100,-28.613,-45.091,27.000,292.679992675781,292.67334662543377777777,289.344512939453,289.41070217556411111111,2.21344137191772
201804082200,-33.847,-19.304,22.500,284.241058349609,200.79581366644953333333,281.482482910156,199.75180731879333333333,2.29552388191223
201804082200,-35.753,-19.137,22.200,284.241058349609,284.69326104058166666666,281.661163330078,281.95897759331588888888,2.32496476173401
201804082200,-30.796,-50.546,24.400,292.261047363281,270.26922268337668888888,289.106262207031,267.71732838948555555555,2.24774479866028
201804082200,-33.756,-25.295,23.100,289.507904052734,289.54116482204855555555,286.485595703125,286.51207478841144444444,2.29416275024414
201804082200,-36.015,-34.508,21.800,290.525390625,289.96011691623266666666,288.212860107422,287.70328097873266666666,2.3290331363678
201804082200,-28.607,-45.092,26.600,292.979248046875,292.95930311414933333333,289.880554199219,289.81438530815988888888,2.21298313140869
201804082300,-33.852,-19.318,22.400,283.881958007812,263.45289442274302222222,281.244262695312,261.11269717746288888888,2.29552388191223
201804082300,-34.875,-30.215,22.300,289.507904052734,289.52786254882800000000,286.664276123047,286.71060858832477777777,2.31138944625854
201804082300,-35.762,-19.152,22.200,286.156280517578,286.04322306315100000000,283.031066894531,282.87886555989566666666,2.32496476173401
201804082300,-36.354,-32.647,21.400,289.148803710938,289.07565646701411111111,286.902526855469,286.86282009548633333333,2.33445501327515
201804082300,-33.737,-25.244,23.000,288.909393310547,288.29759385850700000000,285.889984130859,285.48630099826366666666,2.29370903968811
201804082300,-36.011,-34.493,21.700,289.148803710938,246.08952162000882222222,286.902526855469,244.64743211534288888888,2.3290331363678
201804082300,-28.605,-45.075,26.300,292.679992675781,292.67999945746522222222,289.523193359375,289.58276028103300000000,2.21298313140869
201804090000,-34.874,-30.201,22.200,288.071502685547,266.73138088650180000000,285.711303710938,264.67972395155188888888,2.31138944625854
201804090000,-35.772,-19.155,22.200,285.378204345703,222.44183010525195555555,282.375915527344,220.75692833794511111111,2.32541704177856
201804090000,-33.726,-25.228,23.000,286.036560058594,287.21363661024288888888,283.686248779297,284.44068060980888888888,2.2932550907135
201804090000,-28.595,-45.067,26.200,292.201202392578,292.20120239257800000000,288.987152099609,288.99376424153611111111,2.21298313140869
201804090100,-34.875,-30.195,22.300,289.268524169922,289.27516682942733333333,286.545166015625,286.52530924479166666666,2.31138944625854
201804090100,-36.347,-32.628,21.300,287.951782226562,288.12468804253455555555,285.889984130859,286.02235243055544444444,2.33445501327515
201804090100,-30.798,-50.537,23.800,286.335815429688,265.60086398654524444444,283.269317626953,263.02525414360888888888,2.24774479866028
201804090100,-33.726,-25.228,23.100,288.729858398438,288.55029975043400000000,285.711303710938,285.61865573459200000000,2.2932550907135
201804090100,-28.594,-45.065,26.000,292.141357421875,292.12804836697055555555,288.868041992188,288.88126627604177777777,2.21298313140869
201804090200,-33.851,-19.311,22.400,287.113891601562,287.11388481987844444444,284.400970458984,284.36788262261255555555,2.29552388191223
201804090200,-34.885,-30.197,22.300,288.011657714844,288.32420518663200000000,285.889984130859,286.07529364691822222222,2.31138944625854
201804090200,-36.346,-32.627,21.300,289.029113769531,288.96260918511277777777,286.604736328125,286.53192477756077777777,2.33445501327515
201804090200,-33.726,-25.228,23.100,288.909393310547,289.08895874023455555555,286.128234863281,286.24736192491311111111,2.2932550907135
201804090200,-36.010,-34.467,21.700,287.532836914062,287.93849351671011111111,285.294372558594,285.61203681098100000000,2.3290331363678
201804090200,-28.584,-45.063,25.800,291.901947021484,291.94184705946166666666,288.629791259766,288.70920477973122222222,2.21298313140869
201804090300,-33.859,-19.321,22.400,287.71240234375,287.71238878038200000000,284.758331298828,284.75171576605888888888,2.29552388191223
201804090300,-36.344,-32.605,21.200,286.694915771484,244.27404785156237777777,284.460540771484,242.76795959472655555555,2.33445501327515
201804090300,-33.707,-25.189,23.200,289.268524169922,289.22196112738722222222,286.306915283203,286.17455715603277777777,2.29325532913208
201804090300,-28.584,-45.063,25.700,291.842102050781,291.75564575195311111111,288.510681152344,288.49082438151066666666,2.21298313140869
201804090500,-33.859,-19.321,22.400,288.670013427734,288.68995836046011111111,285.830444335938,285.86352539062511111111,2.29552388191223
201804090500,-26.971,-22.881,26.100,285.976715087891,285.91022067599833333333,281.482482910156,281.43616061740422222222,2.18726944923401
201804090500,-34.866,-30.149,22.400,289.867004394531,289.78056165907100000000,287.259887695312,287.24665662977400000000,2.31138944625854
201804090500,-35.820,-19.151,22.200,283.462982177734,179.52884250217011111111,280.708190917969,178.96508365207244444444,2.32586908340454
201804090500,-33.707,-25.189,23.100,287.293426513672,266.85773044162335555555,284.93701171875,264.71942732069233333333,2.29325532913208
201804090500,-28.574,-45.087,25.600,290.465515136719,290.32587348090266666666,287.021636962891,286.91576470269077777777,2.21252465248108
201804090600,-33.859,-19.321,22.400,288.55029296875,288.54364352756077777777,285.711303710938,285.75101725260466666666,2.29552388191223
201804090600,-26.971,-22.884,26.000,285.976715087891,285.94347127278644444444,281.661163330078,281.63470119900155555555,2.18726944923401
201804090600,-34.866,-30.149,22.400,290.285980224609,290.33252631293388888888,287.736389160156,287.76285468207444444444,2.31138944625854
201804090600,-35.843,-19.151,22.200,285.497924804688,222.40857950846373333333,282.375915527344,220.75693172878711111111,2.3263213634491
201804090600,-33.704,-25.169,23.100,288.670013427734,288.74981011284722222222,285.949554443359,286.00249565972211111111,2.2932550907135
201804090600,-35.963,-34.428,21.600,288.13134765625,202.70438300238708888888,285.473052978516,201.78349473741311111111,2.32812929153442
201804090700,-28.574,-45.087,25.400,288.430603027344,267.90178765190968888888,284.817901611328,264.93119557698566666666,2.21252465248108
201804090800,-26.976,-22.895,25.900,286.635070800781,286.66833157009555555555,282.197235107422,282.28987291124155555555,2.18726968765259
